"multiplier","LotNr","Allocate","EstValue","StartPrice","Followers","Bank","Dealer","Liquidator","Volunteer","LotsSale","LotsCtgry","Forced","SP.EV","Duration","Morning","Evening","Afternoon"
1.333333333,1177,0,15,10,4,0,1,0,0,1411,297,0,0.666666667,42,0,0,1
0.666666667,1178,0,15,10,2,0,1,0,0,1411,297,0,0.666666667,42,0,0,1
0.5,1179,0,10,5,5,0,1,0,0,1411,224,0,0.5,41,0,0,1
0.7,1180,0,10,5,6,0,1,0,0,1411,224,0,0.5,42,0,0,1
0.5,1183,0,10,5,7,0,1,0,0,1411,535,0,0.5,40,0,0,1
0.5,1184,0,10,5,3,0,1,0,0,1411,535,0,0.5,40,0,0,1
0.666666667,1188,0,15,10,1,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
1,1189,0,25,15,15,0,1,0,0,1411,535,0,0.6,40,0,0,1
1.666666667,1190,0,15,10,10,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
1.7,1191,0,10,5,9,0,1,0,0,1411,535,0,0.5,40,0,0,1
1,1192,0,10,5,6,0,1,0,0,1411,535,0,0.5,41,0,0,1
0.7,1193,0,10,5,6,0,1,0,0,1411,535,0,0.5,41,0,0,1
0.666666667,1194,0,15,10,3,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
0.933333333,1195,0,15,10,4,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
1.7,1197,0,10,5,11,0,1,0,0,1411,535,0,0.5,41,0,0,1
1.1,1198,0,10,5,11,0,1,0,0,1411,535,0,0.5,41,0,0,1
0.666666667,1199,0,15,10,6,0,1,0,0,1411,224,0,0.666666667,42,0,0,1
0.666666667,1200,0,15,10,3,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
1,1203,0,25,15,11,0,1,0,0,1411,535,0,0.6,40,0,0,1
0.8,1204,0,15,10,12,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
1.666666667,1205,0,15,10,10,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
0.84,1208,0,25,15,15,0,1,0,0,1411,535,0,0.6,40,0,0,1
0.84,1209,0,25,15,15,0,1,0,0,1411,535,0,0.6,40,0,0,1
0.666666667,1210,0,15,10,6,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
1.666666667,1211,0,15,10,7,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
1.266666667,1212,0,15,10,5,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
1.2,1213,0,15,10,6,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
0.8,1214,0,15,10,7,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
0.666666667,1215,0,15,10,4,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
1,1216,0,10,5,8,0,1,0,0,1411,535,0,0.5,41,0,0,1
0.8,1217,0,15,10,5,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
0.666666667,1218,0,15,10,4,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
2.666666667,1219,0,30,20,8,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
1.6,1220,0,25,15,4,0,1,0,0,1411,535,0,0.6,40,0,0,1
1.64,1221,0,25,15,8,0,1,0,0,1411,535,0,0.6,39,0,0,1
1.3,1222,0,10,5,11,0,1,0,0,1411,224,0,0.5,42,0,0,1
1.1,1223,0,10,5,9,0,1,0,0,1411,224,0,0.5,42,0,0,1
0.7,1226,0,10,5,5,0,1,0,0,1411,535,0,0.5,39,0,0,1
0.7,1227,0,10,5,4,0,1,0,0,1411,535,0,0.5,39,0,0,1
0.9,1228,0,10,5,4,0,1,0,0,1411,535,0,0.5,39,0,0,1
0.666666667,1229,0,30,20,4,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
0.666666667,1230,0,15,10,5,0,1,0,0,1411,98,0,0.666666667,41,0,0,1
0.733333333,1231,0,15,10,4,0,1,0,0,1411,98,0,0.666666667,41,0,0,1
0.84,1232,0,25,15,7,0,1,0,0,1411,535,0,0.6,41,0,0,1
1.2,1233,0,25,15,7,0,1,0,0,1411,535,0,0.6,41,0,0,1
0.8,1234,0,25,15,4,0,1,0,0,1411,535,0,0.6,41,0,0,1
1.375,1235,0,80,50,8,0,1,0,0,1411,224,0,0.625,42,0,0,1
0.6,1236,0,25,15,6,0,1,0,0,1411,224,0,0.6,42,0,0,1
1.44,1237,0,25,15,5,0,1,0,0,1411,224,0,0.6,42,0,0,1
1,1238,0,25,15,7,0,1,0,0,1411,535,0,0.6,40,0,0,1
0.6,1239,0,25,15,10,0,1,0,0,1411,535,0,0.6,40,0,0,1
0.8,1240,0,15,10,8,0,1,0,0,1411,64,0,0.666666667,40,0,0,1
0.933333333,1241,0,15,10,9,0,1,0,0,1411,64,0,0.666666667,40,0,0,1
0.6,1242,0,25,15,5,0,1,0,0,1411,535,0,0.6,40,0,0,1
0.6,1243,0,25,15,3,0,1,0,0,1411,535,0,0.6,40,0,0,1
0.666666667,1244,0,15,10,5,0,1,0,0,1411,64,0,0.666666667,40,0,0,1
0.666666667,1246,0,15,10,1,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
0.6,1247,0,25,15,4,0,1,0,0,1411,535,0,0.6,40,0,0,1
0.84,1248,0,25,15,5,0,1,0,0,1411,535,0,0.6,41,0,0,1
0.84,1250,0,25,15,2,0,1,0,0,1411,535,0,0.6,41,0,0,1
0.625,1252,0,80,50,1,0,1,0,0,1411,224,0,0.625,42,0,0,1
0.625,1254,0,40,25,4,0,1,0,0,1411,535,0,0.625,39,0,0,1
0.625,1255,0,40,25,6,0,1,0,0,1411,535,0,0.625,39,0,0,1
0.6,1258,0,25,15,5,0,1,0,0,1411,535,0,0.6,39,0,0,1
0.6,1259,0,25,15,5,0,1,0,0,1411,535,0,0.6,41,0,0,1
0.6,1260,0,25,15,2,0,1,0,0,1411,535,0,0.6,41,0,0,1
0.666666667,1261,0,15,10,2,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
0.666666667,1262,0,15,10,4,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
0.5,1263,0,10,5,3,0,1,0,0,1411,535,0,0.5,39,0,0,1
1.5,1264,0,10,5,5,0,1,0,0,1411,535,0,0.5,40,0,0,1
0.666666667,1266,0,15,10,3,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
0.875,1272,0,80,50,7,0,1,0,0,1411,297,0,0.625,42,0,0,1
1.333333333,1273,0,15,10,1,0,1,0,0,1411,297,0,0.666666667,43,0,1,0
0.6,1275,0,25,15,1,0,1,0,0,1411,535,0,0.6,39,0,0,1
0.933333333,1276,0,15,10,2,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
1,1278,0,25,15,24,0,1,0,0,1411,98,0,0.6,41,0,0,1
1.2,1279,0,25,15,6,0,1,0,0,1411,64,0,0.6,40,0,0,1
1.2,1280,0,25,15,5,0,1,0,0,1411,64,0,0.6,40,0,0,1
0.666666667,1284,0,15,10,1,0,1,0,0,1411,64,0,0.666666667,40,0,0,1
0.666666667,1287,0,15,10,5,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
0.666666667,1288,0,15,10,2,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
0.666666667,1289,0,15,10,4,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
0.666666667,1292,0,15,10,7,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
0.6,1293,0,25,15,3,0,1,0,0,1411,535,0,0.6,39,0,0,1
0.68,1294,0,25,15,5,0,1,0,0,1411,535,0,0.6,39,0,0,1
0.6,1295,0,25,15,5,0,1,0,0,1411,535,0,0.6,39,0,0,1
0.75,1296,0,40,30,2,0,1,0,0,1411,535,0,0.75,39,0,0,1
0.833333333,1297,0,30,20,7,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
1,1298,0,30,20,6,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
0.833333333,1299,0,30,20,6,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
0.833333333,1300,0,30,20,7,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
0.666666667,1306,0,15,10,4,0,1,0,0,1411,297,0,0.666666667,43,0,1,0
0.8,1307,0,15,10,5,0,1,0,0,1411,297,0,0.666666667,43,0,1,0
0.625,1308,0,40,25,4,0,1,0,0,1411,297,0,0.625,42,0,0,1
0.84,1310,0,25,15,7,0,1,0,0,1411,535,0,0.6,40,0,0,1
1.44,1311,0,25,15,16,0,1,0,0,1411,535,0,0.6,40,0,0,1
0.8,1312,0,15,10,19,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
0.8,1313,0,15,10,14,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
0.666666667,1314,0,30,20,5,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
0.6,1315,0,25,15,5,0,1,0,0,1411,535,0,0.6,39,0,0,1
0.6,1316,0,50,30,9,0,1,0,0,1411,535,0,0.6,41,0,0,1
0.8,1317,0,15,10,10,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
0.8,1318,0,15,10,9,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
1.833333333,1319,0,30,20,10,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
0.6,1320,0,25,15,3,0,1,0,0,1411,535,0,0.6,40,0,0,1
0.6,1321,0,25,15,2,0,1,0,0,1411,535,0,0.6,41,0,0,1
0.6,1322,0,25,15,2,0,1,0,0,1411,535,0,0.6,41,0,0,1
0.6,1326,0,25,15,12,0,1,0,0,1411,535,0,0.6,40,0,0,1
0.68,1327,0,25,15,11,0,1,0,0,1411,535,0,0.6,40,0,0,1
0.666666667,1328,0,15,10,4,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
1.04,1330,0,25,15,8,0,1,0,0,1411,224,0,0.6,42,0,0,1
1.04,1331,0,25,15,10,0,1,0,0,1411,224,0,0.6,42,0,0,1
1.866666667,1332,0,15,10,3,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
0.666666667,1333,0,15,10,7,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
0.666666667,1334,0,15,10,5,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
4,1335,0,15,10,5,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
1.04,1336,0,25,15,13,0,1,0,0,1411,224,0,0.6,42,0,0,1
0.84,1337,0,25,15,11,0,1,0,0,1411,224,0,0.6,42,0,0,1
0.68,1338,0,25,15,11,0,1,0,0,1411,224,0,0.6,42,0,0,1
0.666666667,1340,0,30,20,3,0,1,0,0,1411,224,0,0.666666667,42,0,0,1
0.75,1341,0,80,50,12,0,1,0,0,1411,535,0,0.625,40,0,0,1
0.875,1342,0,40,25,7,0,1,0,0,1411,535,0,0.625,40,0,0,1
0.75,1343,0,40,25,13,0,1,0,0,1411,535,0,0.625,40,0,0,1
0.666666667,1344,0,30,20,9,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
0.6,1345,0,50,30,13,0,1,0,0,1411,535,0,0.6,39,0,0,1
0.8,1346,0,50,30,12,0,1,0,0,1411,535,0,0.6,39,0,0,1
0.75,1347,0,40,25,6,0,1,0,0,1411,535,0,0.625,39,0,0,1
0.625,1348,0,40,25,8,0,1,0,0,1411,535,0,0.625,41,0,0,1
0.75,1349,0,40,25,9,0,1,0,0,1411,535,0,0.625,41,0,0,1
0.625,1350,0,40,25,5,0,1,0,0,1411,535,0,0.625,41,0,0,1
1.2,1351,0,15,10,19,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
2.333333333,1352,0,15,10,12,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
1.6,1353,0,25,15,14,0,1,0,0,1411,535,0,0.6,39,0,0,1
2.2,1354,0,25,15,15,0,1,0,0,1411,535,0,0.6,39,0,0,1
1.25,1355,0,40,25,13,0,1,0,0,1411,535,0,0.625,39,0,0,1
1.25,1356,0,40,25,10,0,1,0,0,1411,535,0,0.625,39,0,0,1
0.6,1358,0,25,15,9,0,1,0,0,1411,535,0,0.6,39,0,0,1
0.6,1359,0,25,15,5,0,1,0,0,1411,535,0,0.6,39,0,0,1
1.3,1365,0,100,60,13,0,1,0,0,1411,224,0,0.6,42,0,0,1
0.5625,1366,0,80,45,6,0,1,0,0,1411,98,0,0.5625,41,0,0,1
1.5,1368,0,80,40,16,0,1,0,0,1411,98,0,0.5,41,0,0,1
0.666666667,1369,0,15,10,7,0,1,0,0,1411,98,0,0.666666667,41,0,0,1
0.625,1371,0,40,25,8,0,1,0,0,1411,297,0,0.625,42,0,0,1
0.68,1372,0,25,15,11,0,1,0,0,1411,297,0,0.6,42,0,0,1
0.666666667,1374,0,15,10,8,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
0.6,1376,0,25,15,4,0,1,0,0,1411,297,0,0.6,42,0,1,0
0.75,1378,0,40,25,10,0,1,0,0,1411,297,0,0.625,42,0,1,0
0.75,1379,0,40,25,8,0,1,0,0,1411,297,0,0.625,42,0,1,0
0.75,1380,0,40,25,9,0,1,0,0,1411,297,0,0.625,43,0,1,0
0.75,1381,0,40,25,7,0,1,0,0,1411,297,0,0.625,43,0,1,0
0.875,1382,0,40,25,8,0,1,0,0,1411,297,0,0.625,43,0,1,0
1.25,1383,0,40,25,5,0,1,0,0,1411,297,0,0.625,43,0,1,0
1.25,1384,0,40,25,5,0,1,0,0,1411,297,0,0.625,43,0,1,0
1.333333333,1385,0,30,20,7,0,1,0,0,1411,297,0,0.666666667,43,0,1,0
0.666666667,1386,0,30,20,8,0,1,0,0,1411,297,0,0.666666667,43,0,1,0
0.666666667,1387,0,30,20,6,0,1,0,0,1411,297,0,0.666666667,43,0,1,0
0.75,1388,0,120,80,7,0,1,0,0,1411,297,0,0.666666667,43,0,1,0
0.6,1389,0,25,15,5,0,1,0,0,1411,297,0,0.6,43,0,1,0
0.625,1393,0,40,25,9,0,1,0,0,1411,297,0,0.625,43,0,1,0
0.625,1394,0,40,25,9,0,1,0,0,1411,297,0,0.625,43,0,1,0
0.625,1395,0,40,25,11,0,1,0,0,1411,297,0,0.625,43,0,1,0
0.833333333,1401,0,30,20,11,0,1,0,0,1411,297,0,0.666666667,43,0,1,0
1.24,1402,0,25,15,11,0,1,0,0,1411,297,0,0.6,43,0,1,0
0.833333333,1403,0,60,40,11,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
0.666666667,1408,0,30,20,8,0,1,0,0,1411,297,0,0.666666667,43,0,1,0
0.76,1409,0,25,15,11,0,1,0,0,1411,224,0,0.6,42,0,0,1
0.6,1413,0,25,15,5,0,1,0,0,1411,535,0,0.6,40,0,0,1
0.76,1422,0,25,15,5,0,1,0,0,1411,535,0,0.6,41,0,0,1
0.6,1423,0,25,15,5,0,1,0,0,1411,535,0,0.6,41,0,0,1
0.8,1424,0,50,30,7,0,1,0,0,1411,535,0,0.6,41,0,0,1
0.6,1427,0,25,15,4,0,1,0,0,1411,224,0,0.6,42,0,0,1
2.666666667,1428,0,30,20,12,0,1,0,0,1411,224,0,0.666666667,42,0,0,1
0.666666667,1431,0,30,20,3,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
0.666666667,1432,0,30,20,4,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
0.666666667,1433,0,30,20,5,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
1,1435,0,30,20,4,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
0.6,1436,0,25,15,10,0,1,0,0,1411,535,0,0.6,39,0,0,1
0.6,1437,0,25,15,9,0,1,0,0,1411,535,0,0.6,39,0,0,1
0.6,1438,0,50,30,1,0,1,0,0,1411,535,0,0.6,41,0,0,1
0.625,1441,0,40,25,7,0,1,0,0,1411,224,0,0.625,42,0,0,1
0.666666667,1442,0,30,20,6,0,1,0,0,1411,224,0,0.666666667,42,0,0,1
0.666666667,1443,0,60,40,12,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
0.7,1444,0,50,30,9,0,1,0,0,1411,535,0,0.6,39,0,0,1
1.24,1446,0,25,15,6,0,1,0,0,1411,535,0,0.6,41,0,0,1
1,1448,0,30,20,4,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
0.833333333,1449,0,30,20,8,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
0.666666667,1450,0,60,40,8,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
0.625,1451,0,40,25,7,0,1,0,0,1411,535,0,0.625,39,0,0,1
0.625,1452,0,40,25,12,0,1,0,0,1411,535,0,0.625,40,0,0,1
1.1,1453,0,50,30,9,0,1,0,0,1411,535,0,0.6,39,0,0,1
0.8,1454,0,15,10,5,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
0.76,1455,0,25,15,5,0,1,0,0,1411,535,0,0.6,40,0,0,1
1,1456,0,15,10,7,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
1.2,1457,0,25,15,14,0,1,0,0,1411,535,0,0.6,39,0,0,1
1.2,1458,0,15,10,11,0,1,0,0,1411,64,0,0.666666667,40,0,0,1
0.933333333,1459,0,15,10,2,0,1,0,0,1411,297,0,0.666666667,43,0,1,0
0.875,1460,0,80,50,12,0,1,0,0,1411,535,0,0.625,39,0,0,1
0.75,1461,0,40,25,12,0,1,0,0,1411,535,0,0.625,40,0,0,1
0.6,1463,0,25,15,8,0,1,0,0,1411,31,0,0.6,41,0,0,1
0.6,1464,0,25,15,5,0,1,0,0,1411,31,0,0.6,41,0,0,1
0.6,1465,0,25,15,3,0,1,0,0,1411,31,0,0.6,41,0,0,1
0.833333333,1466,0,60,40,13,0,1,0,0,1411,224,0,0.666666667,42,0,0,1
2.666666667,1467,0,15,10,3,0,1,0,0,1411,224,0,0.666666667,42,0,0,1
0.625,1470,0,80,50,7,0,1,0,0,1411,297,0,0.625,42,0,0,1
0.68,1472,0,25,15,7,0,1,0,0,1411,297,0,0.6,43,0,1,0
1.666666667,1476,0,15,10,7,0,1,0,0,1411,64,0,0.666666667,40,0,0,1
0.666666667,1477,0,15,10,4,0,1,0,0,1411,64,0,0.666666667,40,0,0,1
0.933333333,1478,0,15,10,6,0,1,0,0,1411,64,0,0.666666667,40,0,0,1
0.916666667,1479,0,60,40,10,0,1,0,0,1411,224,0,0.666666667,42,0,0,1
0.625,1480,0,40,25,10,0,1,0,0,1411,64,0,0.625,40,0,0,1
0.666666667,1482,0,30,20,2,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
0.833333333,1483,0,30,20,2,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
0.875,1484,0,40,25,13,0,1,0,0,1411,535,0,0.625,39,0,0,1
0.8,1485,0,50,30,10,0,1,0,0,1411,535,0,0.6,40,0,0,1
0.625,1487,0,40,25,6,0,1,0,0,1411,535,0,0.625,39,0,0,1
1.166666667,1488,0,30,20,10,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
0.833333333,1489,0,30,20,3,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
0.6,1490,0,50,30,9,0,1,0,0,1411,535,0,0.6,40,0,0,1
0.6,1494,0,25,15,12,0,1,0,0,1411,535,0,0.6,40,0,0,1
0.6,1496,0,25,15,2,0,1,0,0,1411,535,0,0.6,40,0,0,1
0.666666667,1497,0,60,40,12,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
0.75,1498,0,40,25,12,0,1,0,0,1411,535,0,0.625,39,0,0,1
0.6,1499,0,25,15,10,0,1,0,0,1411,535,0,0.6,39,0,0,1
0.6,1500,0,25,15,9,0,1,0,0,1411,535,0,0.6,39,0,0,1
0.866666667,1502,0,15,10,3,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
0.6,1503,0,50,30,5,0,1,0,0,1411,535,0,0.6,40,0,0,1
0.733333333,1504,0,30,20,1,0,1,0,0,1411,224,0,0.666666667,42,0,0,1
0.666666667,1506,0,30,20,9,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
0.666666667,1507,0,30,20,5,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
0.9,1508,0,30,20,4,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
0.75,1509,0,40,25,9,0,1,0,0,1411,535,0,0.625,41,0,0,1
1.375,1510,0,40,25,13,0,1,0,0,1411,535,0,0.625,41,0,0,1
1.2,1511,0,50,30,9,0,1,0,0,1411,535,0,0.6,41,0,0,1
1.2,1512,0,50,30,8,0,1,0,0,1411,535,0,0.6,41,0,0,1
0.625,1513,0,40,25,7,0,1,0,0,1411,535,0,0.625,41,0,0,1
0.625,1514,0,40,25,9,0,1,0,0,1411,535,0,0.625,41,0,0,1
1.5,1517,0,10,5,19,0,1,0,0,1411,297,0,0.5,43,0,1,0
1.333333333,1519,0,15,10,18,0,1,0,0,1411,297,0,0.666666667,43,0,1,0
1.333333333,1522,0,15,10,13,0,1,0,0,1411,297,0,0.666666667,43,0,1,0
0.6,1525,0,50,30,6,0,1,0,0,1411,224,0,0.6,42,0,0,1
0.666666667,1527,0,15,10,1,0,1,0,0,1411,224,0,0.666666667,42,0,0,1
0.6,1528,0,50,30,5,0,1,0,0,1411,224,0,0.6,42,0,0,1
1.1,1529,0,50,30,11,0,1,0,0,1411,535,0,0.6,40,0,0,1
3,1533,0,15,10,10,0,1,0,0,1411,224,0,0.666666667,42,0,0,1
0.666666667,1534,0,30,20,10,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
0.6,1535,0,25,15,19,0,1,0,0,1411,98,0,0.6,41,0,0,1
2,1536,0,30,20,14,0,1,0,0,1411,78,0,0.666666667,44,0,1,0
0.666666667,1537,0,30,20,9,0,1,0,0,1411,98,0,0.666666667,41,0,0,1
0.666666667,1538,0,15,10,4,0,1,0,0,1411,224,0,0.666666667,42,0,0,1
0.666666667,1539,0,15,10,6,0,1,0,0,1411,224,0,0.666666667,42,0,0,1
1.333333333,1540,0,15,10,7,0,1,0,0,1411,297,0,0.666666667,43,0,1,0
1,1542,0,80,50,18,0,1,0,0,1411,297,0,0.625,42,0,0,1
0.666666667,1543,0,60,40,7,0,1,0,0,1411,297,0,0.666666667,43,0,1,0
0.6,1553,0,25,15,2,0,1,0,0,1411,535,0,0.6,39,0,0,1
0.833333333,1554,0,60,40,10,0,1,0,0,1411,224,0,0.666666667,42,0,0,1
1.166666667,1559,0,30,20,5,0,1,0,0,1411,224,0,0.666666667,42,0,0,1
0.666666667,1560,0,15,10,6,0,1,0,0,1411,535,0,0.666666667,39,0,0,1
0.666666667,1561,0,30,20,4,0,1,0,0,1411,535,0,0.666666667,40,0,0,1
1,1565,0,50,30,14,0,1,0,0,1411,535,0,0.6,39,0,0,1
1.4,1566,0,50,30,19,0,1,0,0,1411,224,0,0.6,42,0,0,1
0.6,1567,0,50,30,10,0,1,0,0,1411,535,0,0.6,41,0,0,1
0.666666667,1571,0,30,20,7,0,1,0,0,1411,297,0,0.666666667,43,0,1,0
0.6,1572,0,25,15,5,0,1,0,0,1411,535,0,0.6,40,0,0,1
0.6,1574,0,25,15,4,0,1,0,0,1411,224,0,0.6,42,0,0,1
0.666666667,1575,0,15,10,2,0,1,0,0,1411,224,0,0.666666667,42,0,0,1
0.68,1576,0,25,15,7,0,1,0,0,1411,224,0,0.6,42,0,0,1
0.625,1577,0,40,25,6,0,1,0,0,1411,535,0,0.625,39,0,0,1
1.166666667,1578,0,30,20,17,0,1,0,0,1411,535,0,0.666666667,41,0,0,1
1.375,1579,0,40,25,12,0,1,0,0,1411,224,0,0.625,42,0,0,1
2.666666667,1580,0,60,40,9,0,1,0,0,1411,224,0,0.666666667,42,0,0,1
0.6,1581,0,50,30,7,0,1,0,0,1411,224,0,0.6,42,0,0,1
0.733333333,1582,0,15,10,1,0,1,0,0,1411,224,0,0.666666667,42,0,0,1
0.666666667,1583,0,15,10,4,0,1,0,0,1411,98,0,0.666666667,41,0,0,1
0.6,1585,0,50,30,4,0,1,0,0,1411,98,0,0.6,41,0,0,1
0.833333333,1586,0,30,20,22,0,1,0,0,1411,224,0,0.666666667,42,0,0,1
1.1,1,0,4000,2000,85,0,0,1,0,95,4,1,0.5,695,0,0,1
1.1,2,0,4000,2000,97,0,0,1,0,95,4,1,0.5,695,0,0,1
1.28,3,0,2500,1500,64,0,0,1,0,95,4,1,0.6,695,0,0,1
1.16,4,0,2500,1500,65,0,0,1,0,95,4,1,0.6,696,0,0,1
2.2,5,0,1000,500,78,0,0,1,0,95,31,1,0.5,696,0,0,1
0.68,6,0,250,150,53,0,0,1,0,95,31,1,0.6,696,0,0,1
1.057142857,7,0,350,200,49,0,0,1,0,95,31,1,0.571428571,696,0,0,1
1.395,8,0,200,120,30,0,0,1,0,95,5,1,0.6,695,0,0,1
0.566666667,9,0,900,450,21,0,0,1,0,95,31,1,0.5,695,0,0,1
5.8,10,0,500,300,35,0,0,1,0,95,5,1,0.6,695,0,0,1
0.9,11,0,200,120,23,0,0,1,0,95,5,1,0.6,695,0,0,1
1.1,12,0,200,120,27,0,0,1,0,95,5,1,0.6,695,0,0,1
1.225,13,0,200,120,30,0,0,1,0,95,5,1,0.6,695,0,0,1
1.3125,14,0,800,500,24,0,0,1,0,95,36,1,0.625,695,0,0,1
3.375,15,0,80,40,76,0,0,1,0,95,31,1,0.5,695,0,0,1
1.233333333,16,0,150,80,48,0,0,1,0,95,16,1,0.533333333,694,0,0,1
0.585714286,17,0,70,40,13,0,0,1,0,95,31,1,0.571428571,696,0,0,1
0.6,18,0,35,20,7,0,0,1,0,95,31,1,0.571428571,696,0,0,1
2.08,19,0,25,15,16,0,0,1,0,95,31,1,0.6,696,0,0,1
3.28,20,0,25,15,49,0,0,1,0,95,31,1,0.6,696,0,0,1
0.933333333,21,0,75,50,16,0,0,1,0,95,16,1,0.666666667,694,0,0,1
2.166666667,22,0,300,150,27,0,0,1,0,95,31,1,0.5,695,0,0,1
1.08,23,0,250,150,20,0,0,1,0,95,31,1,0.6,695,0,0,1
4.5,24,0,40,20,51,0,0,1,0,95,31,1,0.5,695,0,0,1
0.625,25,0,40,20,22,0,0,1,0,95,31,1,0.5,695,0,0,1
0.466666667,26,0,150,50,11,0,0,1,0,95,31,1,0.333333333,695,0,0,1
0.566666667,27,0,150,50,20,0,0,1,0,95,31,1,0.333333333,695,0,0,1
0.6,28,0,25,15,5,0,0,1,0,95,31,1,0.6,695,0,0,1
1.22,30,0,50,15,17,0,0,1,0,95,31,1,0.3,695,0,0,1
0.6,31,0,250,100,13,0,0,1,0,95,31,1,0.4,695,0,0,1
0.666666667,32,0,150,80,7,0,0,1,0,95,31,1,0.533333333,695,0,0,1
0.666666667,35,0,150,100,11,0,0,1,0,95,16,1,0.666666667,694,0,0,1
1.3125,36,0,80,50,21,0,0,1,0,95,16,1,0.625,695,0,0,1
0.0625,37,0,80,5,14,0,0,1,0,95,16,1,0.0625,695,0,0,1
1.5,38,0,60,40,26,0,0,1,0,95,31,1,0.666666667,696,0,0,1
0.75,39,0,40,25,16,0,0,1,0,95,16,1,0.625,695,0,0,1
0.75,40,0,40,25,11,0,0,1,0,95,16,1,0.625,695,0,0,1
3.125,41,0,40,25,68,0,0,1,0,95,16,1,0.625,695,0,0,1
2.875,42,0,40,25,68,0,0,1,0,95,16,1,0.625,695,0,0,1
3,43,0,60,40,24,0,0,1,0,95,36,1,0.666666667,695,0,0,1
5.333333333,44,0,30,20,33,0,0,1,0,95,36,1,0.666666667,695,0,0,1
1.5,45,0,30,20,18,0,0,1,0,95,36,1,0.666666667,695,0,0,1
0.666666667,46,0,30,20,13,0,0,1,0,95,36,1,0.666666667,695,0,0,1
0.666666667,47,0,30,20,12,0,0,1,0,95,36,1,0.666666667,695,0,0,1
1.333333333,48,0,30,20,21,0,0,1,0,95,36,1,0.666666667,695,0,0,1
0.933333333,49,0,15,10,28,0,0,1,0,95,31,1,0.666666667,696,0,0,1
1.5,50,0,40,25,6,0,0,1,0,95,36,1,0.625,695,0,0,1
