"multiplier","LotNr","Allocate","EstValue","StartPrice","Followers","Bank","Dealer","Liquidator","Volunteer","LotsSale","LotsCtgry","Forced","SP.EV","Duration","Morning","Evening","Afternoon"
2.666666667,516,0,60,40,16,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.625,517,0,40,20,13,0,1,0,0,1053,377,0,0.5,363,0,0,1
1.066666667,518,0,15,10,15,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
1.375,519,0,40,30,20,0,1,0,0,1053,385,0,0.75,363,0,0,1
1,520,0,60,40,17,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
2.2,521,0,100,60,23,0,1,0,0,1053,385,0,0.6,363,0,0,1
2.25,522,0,40,20,27,0,1,0,0,1053,385,0,0.5,363,0,0,1
1.2,523,0,15,10,8,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.666666667,524,0,30,20,9,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.666666667,525,0,30,20,11,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
1.066666667,526,0,15,10,15,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
4.08,527,0,25,15,13,0,1,0,0,1053,377,0,0.6,362,0,0,1
0.68,528,0,25,15,12,0,1,0,0,1053,385,0,0.6,362,0,0,1
0.68,529,0,25,15,11,0,1,0,0,1053,385,0,0.6,362,0,0,1
0.6,530,0,25,15,9,0,1,0,0,1053,385,0,0.6,362,0,0,1
1.066666667,531,0,15,10,5,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.68,532,0,25,15,6,0,1,0,0,1053,385,0,0.6,362,0,0,1
0.68,533,0,25,15,7,0,1,0,0,1053,385,0,0.6,362,0,0,1
1,534,0,50,30,16,0,1,0,0,1053,377,0,0.6,362,0,0,1
0.8,535,0,50,30,15,0,1,0,0,1053,377,0,0.6,362,0,0,1
1.32,536,0,125,75,20,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.916666667,537,0,60,40,6,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
1.666666667,538,0,60,40,32,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
1.333333333,539,0,60,40,33,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
1.75,540,0,60,40,26,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
1.333333333,541,0,60,40,33,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
1.333333333,542,0,60,40,25,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
1.5,543,0,60,40,33,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.6,545,0,125,75,7,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.6,546,0,25,15,11,0,1,0,0,1053,385,0,0.6,362,0,0,1
0.866666667,547,0,15,10,10,0,1,0,0,1053,385,0,0.666666667,362,0,0,1
1.333333333,548,0,15,10,8,0,1,0,0,1053,385,0,0.666666667,362,0,0,1
1,549,0,25,15,21,0,1,0,0,1053,385,0,0.6,362,0,0,1
1.890909091,550,0,55,35,26,0,1,0,0,1053,385,0,0.636363636,363,0,0,1
0.666666667,551,0,75,50,10,0,1,0,0,1053,385,0,0.666666667,362,0,0,1
1.733333333,552,0,75,50,42,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
1.5,553,0,60,40,36,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.68,554,0,25,15,13,0,1,0,0,1053,82,0,0.6,363,0,0,1
0.68,555,0,25,15,14,0,1,0,0,1053,82,0,0.6,363,0,0,1
1.733333333,556,0,75,50,34,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
1.733333333,557,0,75,50,37,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
1.466666667,558,0,75,50,36,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
1.7,559,0,10,5,27,0,1,0,0,1053,35,0,0.5,364,0,0,1
0.5,560,0,10,5,3,0,1,0,0,1053,385,0,0.5,362,0,0,1
1.733333333,562,0,75,50,59,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
1.666666667,563,0,15,10,21,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
1.25,564,0,40,25,37,0,1,0,0,1053,385,0,0.625,363,0,0,1
0.8,568,0,15,10,9,0,1,0,0,1053,385,0,0.666666667,362,0,0,1
0.6,569,0,25,15,8,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.9,570,0,10,5,6,0,1,0,0,1053,385,0,0.5,363,0,0,1
0.76,571,0,25,15,5,0,1,0,0,1053,385,0,0.6,362,0,0,1
0.666666667,572,0,30,20,3,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.6,573,0,25,15,7,0,1,0,0,1053,385,0,0.6,363,0,0,1
10.66666667,574,0,15,10,17,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
2.4,575,0,30,20,23,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
1.233333333,576,0,30,20,14,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
1.166666667,577,0,30,20,13,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
1.166666667,578,0,30,20,14,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
0.916666667,580,0,60,40,14,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.68,581,0,125,75,18,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.6,582,0,125,75,17,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.583333333,585,0,120,70,11,0,1,0,0,1053,377,0,0.583333333,362,0,0,1
1.6,587,0,15,10,7,0,1,0,0,1053,385,0,0.666666667,362,0,0,1
0.666666667,588,0,30,20,9,0,1,0,0,1053,82,0,0.666666667,362,0,0,1
0.76,589,0,25,15,10,0,1,0,0,1053,82,0,0.6,362,0,0,1
0.7,590,0,10,5,8,0,1,0,0,1053,35,0,0.5,364,0,0,1
0.84,591,0,25,15,23,0,1,0,0,1053,377,0,0.6,363,0,0,1
0.933333333,592,0,15,10,11,0,1,0,0,1053,82,0,0.666666667,363,0,0,1
1.5,593,0,10,5,10,0,1,0,0,1053,377,0,0.5,363,0,0,1
1.666666667,595,0,15,10,13,0,1,0,0,1053,82,0,0.666666667,363,0,0,1
0.666666667,596,0,75,50,6,0,1,0,0,1053,385,0,0.666666667,362,0,0,1
0.916666667,597,0,60,40,23,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
2.24,598,0,25,15,27,0,1,0,0,1053,377,0,0.6,362,0,0,1
1.84,599,0,25,15,26,0,1,0,0,1053,377,0,0.6,362,0,0,1
0.733333333,600,0,75,50,11,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.866666667,601,0,75,50,17,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
3.2,602,0,75,50,21,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.8,603,0,75,50,9,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.933333333,604,0,75,50,17,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.68,606,0,125,75,11,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.6,607,0,125,75,11,0,1,0,0,1053,385,0,0.6,363,0,0,1
1.52,608,0,125,75,14,0,1,0,0,1053,385,0,0.6,363,0,0,1
1,609,0,125,75,12,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.68,610,0,125,75,12,0,1,0,0,1053,385,0,0.6,363,0,0,1
1.55,611,0,60,40,29,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.666666667,612,0,60,40,22,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.7,613,0,50,30,12,0,1,0,0,1053,385,0,0.6,363,0,0,1
1.818181818,614,0,55,35,33,0,1,0,0,1053,385,0,0.636363636,363,0,0,1
2.8,615,0,50,30,35,0,1,0,0,1053,385,0,0.6,363,0,0,1
1.375,616,0,40,25,19,0,1,0,0,1053,385,0,0.625,362,0,0,1
2,617,0,40,25,18,0,1,0,0,1053,385,0,0.625,362,0,0,1
0.933333333,618,0,15,10,7,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
0.8,619,0,15,10,7,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
0.8,620,0,15,10,7,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
1.266666667,621,0,15,10,15,0,1,0,0,1053,385,0,0.666666667,362,0,0,1
2.066666667,622,0,15,10,11,0,1,0,0,1053,385,0,0.666666667,362,0,0,1
1.666666667,623,0,15,10,14,0,1,0,0,1053,385,0,0.666666667,362,0,0,1
2,624,0,15,10,17,0,1,0,0,1053,385,0,0.666666667,362,0,0,1
1,625,0,150,100,17,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.666666667,626,0,15,10,2,0,1,0,0,1053,385,0,0.666666667,362,0,0,1
0.933333333,630,0,15,10,15,0,1,0,0,1053,82,0,0.666666667,363,0,0,1
0.666666667,631,0,15,10,5,0,1,0,0,1053,82,0,0.666666667,363,0,0,1
0.6,632,0,50,30,12,0,1,0,0,1053,385,0,0.6,362,0,0,1
0.666666667,633,0,30,20,4,0,1,0,0,1053,385,0,0.666666667,362,0,0,1
0.666666667,634,0,15,10,7,0,1,0,0,1053,82,0,0.666666667,363,0,0,1
1.066666667,635,0,15,10,4,0,1,0,0,1053,385,0,0.666666667,362,0,0,1
0.666666667,636,0,15,10,2,0,1,0,0,1053,385,0,0.666666667,362,0,0,1
0.6,637,0,25,15,2,0,1,0,0,1053,385,0,0.6,362,0,0,1
1,638,0,30,20,4,0,1,0,0,1053,385,0,0.666666667,362,0,0,1
1.4,639,0,50,30,24,0,1,0,0,1053,385,0,0.6,363,0,0,1
1.9,640,0,10,5,7,0,1,0,0,1053,82,0,0.5,363,0,0,1
1.4,641,0,50,30,24,0,1,0,0,1053,385,0,0.6,362,0,0,1
1.333333333,642,0,15,10,9,0,1,0,0,1053,385,0,0.666666667,362,0,0,1
1,643,0,60,40,9,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
0.9,644,0,50,30,6,0,1,0,0,1053,377,0,0.6,362,0,0,1
0.7,645,0,50,30,5,0,1,0,0,1053,377,0,0.6,362,0,0,1
0.866666667,647,0,15,10,9,0,1,0,0,1053,82,0,0.666666667,363,0,0,1
0.5,649,0,10,5,5,0,1,0,0,1053,377,0,0.5,362,0,0,1
1,650,0,40,25,12,0,1,0,0,1053,82,0,0.625,363,0,0,1
1,651,0,30,20,13,0,1,0,0,1053,82,0,0.666666667,363,0,0,1
1,652,0,30,20,21,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
1.666666667,653,0,15,10,18,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
1.25,654,0,40,25,27,0,1,0,0,1053,82,0,0.625,363,0,0,1
0.75,655,0,40,25,9,0,1,0,0,1053,377,0,0.625,362,0,0,1
1.333333333,656,0,15,10,4,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
6,657,0,15,10,9,0,1,0,0,1053,82,0,0.666666667,363,0,0,1
1.05,658,0,200,150,37,0,1,0,0,1053,385,0,0.75,363,0,0,1
2.6,659,0,50,30,15,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.666666667,660,0,60,40,6,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
0.666666667,662,0,60,40,6,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
0.666666667,664,0,75,50,4,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.8,665,0,15,10,6,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
1,669,0,10,5,6,0,1,0,0,1053,377,0,0.5,362,0,0,1
1.6,670,0,50,30,10,0,1,0,0,1053,377,0,0.6,362,0,0,1
1.6,671,0,50,30,9,0,1,0,0,1053,377,0,0.6,362,0,0,1
0.833333333,672,0,30,20,19,0,1,0,0,1053,82,0,0.666666667,363,0,0,1
0.666666667,673,0,75,50,3,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
0.833333333,674,0,30,20,6,0,1,0,0,1053,385,0,0.666666667,362,0,0,1
1,675,0,25,15,7,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.75,676,0,40,25,7,0,1,0,0,1053,82,0,0.625,363,0,0,1
0.625,677,0,40,25,5,0,1,0,0,1053,82,0,0.625,363,0,0,1
0.76,678,0,25,15,14,0,1,0,0,1053,385,0,0.6,363,0,0,1
1.44,679,0,25,15,20,0,1,0,0,1053,385,0,0.6,363,0,0,1
1.04,680,0,25,15,15,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.75,681,0,40,25,11,0,1,0,0,1053,385,0,0.625,363,0,0,1
0.6,682,0,25,15,10,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.6,683,0,25,15,9,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.666666667,684,0,75,50,8,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
1.666666667,687,0,60,40,44,0,1,0,0,1053,35,0,0.666666667,364,0,0,1
1.166666667,688,0,60,40,51,0,1,0,0,1053,35,0,0.666666667,364,0,0,1
0.933333333,689,0,15,10,15,0,1,0,0,1053,82,0,0.666666667,362,0,0,1
1.24,690,0,25,15,21,0,1,0,0,1053,82,0,0.6,362,0,0,1
0.76,691,0,25,15,14,0,1,0,0,1053,82,0,0.6,362,0,0,1
0.625,692,0,40,25,13,0,1,0,0,1053,385,0,0.625,363,0,0,1
0.966666667,693,0,60,40,12,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
1.166666667,694,0,30,20,6,0,1,0,0,1053,82,0,0.666666667,363,0,0,1
0.76,695,0,25,15,9,0,1,0,0,1053,82,0,0.6,363,0,0,1
0.68,696,0,25,15,8,0,1,0,0,1053,82,0,0.6,363,0,0,1
0.625,697,0,40,25,9,0,1,0,0,1053,385,0,0.625,363,0,0,1
2.333333333,699,0,30,20,40,0,1,0,0,1053,35,0,0.666666667,364,0,0,1
1.666666667,700,0,30,20,48,0,1,0,0,1053,35,0,0.666666667,364,0,0,1
0.68,701,0,25,15,12,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.68,702,0,25,15,15,0,1,0,0,1053,385,0,0.6,363,0,0,1
1,703,0,30,20,15,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
1.666666667,704,0,15,10,24,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
2.48,707,0,25,15,12,0,1,0,0,1053,82,0,0.6,363,0,0,1
1.1,708,0,50,30,16,0,1,0,0,1053,82,0,0.6,363,0,0,1
1.6,709,0,50,30,51,0,1,0,0,1053,385,0,0.6,363,0,0,1
1.166666667,710,0,30,20,19,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.666666667,711,0,30,20,8,0,1,0,0,1053,82,0,0.666666667,363,0,0,1
0.9,712,0,10,5,9,0,1,0,0,1053,377,0,0.5,362,0,0,1
0.666666667,714,0,15,10,9,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.84,715,0,25,15,11,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.833333333,716,0,30,20,16,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
1.066666667,717,0,15,10,8,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
1,718,0,50,30,23,0,1,0,0,1053,385,0,0.6,363,0,0,1
1.066666667,719,0,75,50,9,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.583333333,720,0,120,70,15,0,1,0,0,1053,385,0,0.583333333,363,0,0,1
7.1,722,0,10,5,13,0,1,0,0,1053,377,0,0.5,362,0,0,1
1.666666667,723,0,15,10,8,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
2.666666667,724,0,15,10,7,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
1.4,725,0,25,15,8,0,1,0,0,1053,377,0,0.6,362,0,0,1
0.5,726,0,10,5,4,0,1,0,0,1053,377,0,0.5,362,0,0,1
0.6,727,0,25,15,4,0,1,0,0,1053,377,0,0.6,363,0,0,1
1.22,728,0,50,30,20,0,1,0,0,1053,377,0,0.6,362,0,0,1
0.68,729,0,25,15,2,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.933333333,730,0,15,10,4,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
4,731,0,10,5,11,0,1,0,0,1053,385,0,0.5,363,0,0,1
0.6,732,0,25,15,5,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.7,733,0,50,30,21,0,1,0,0,1053,377,0,0.6,363,0,0,1
0.68,735,0,25,15,18,0,1,0,0,1053,82,0,0.6,362,0,0,1
0.8,736,0,15,10,8,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
0.933333333,737,0,15,10,6,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
0.666666667,738,0,15,10,5,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
1.2,739,0,15,10,11,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
1.066666667,740,0,15,10,10,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
1.333333333,741,0,15,10,13,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
0.875,742,0,40,25,9,0,1,0,0,1053,377,0,0.625,362,0,0,1
1,743,0,40,25,13,0,1,0,0,1053,377,0,0.625,362,0,0,1
1,744,0,40,25,14,0,1,0,0,1053,377,0,0.625,362,0,0,1
1.125,745,0,40,25,16,0,1,0,0,1053,377,0,0.625,362,0,0,1
1.5,746,0,30,20,13,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
2.333333333,747,0,15,10,15,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
0.76,748,0,25,15,31,0,1,0,0,1053,377,0,0.6,362,0,0,1
1,749,0,30,20,18,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
1.7,750,0,50,30,13,0,1,0,0,1053,377,0,0.6,362,0,0,1
0.833333333,751,0,30,20,14,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
1.1,752,0,50,30,8,0,1,0,0,1053,377,0,0.6,362,0,0,1
1.333333333,753,0,30,20,24,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
0.5,754,0,10,5,3,0,1,0,0,1053,385,0,0.5,363,0,0,1
0.5,755,0,10,5,4,0,1,0,0,1053,385,0,0.5,363,0,0,1
0.7,756,0,10,5,8,0,1,0,0,1053,377,0,0.5,362,0,0,1
1.25,757,0,40,25,11,0,1,0,0,1053,377,0,0.625,362,0,0,1
0.7,758,0,10,5,4,0,1,0,0,1053,377,0,0.5,362,0,0,1
0.666666667,759,0,30,20,7,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
0.666666667,760,0,30,20,7,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
0.666666667,761,0,30,20,6,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
0.666666667,762,0,30,20,8,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.933333333,763,0,15,10,10,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.68,764,0,25,15,13,0,1,0,0,1053,377,0,0.6,363,0,0,1
1.666666667,765,0,15,10,6,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.5,766,0,10,5,19,0,1,0,0,1053,377,0,0.5,363,0,0,1
0.5,768,0,10,5,8,0,1,0,0,1053,377,0,0.5,363,0,0,1
1.333333333,769,0,15,10,12,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
4,770,0,15,10,20,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.933333333,771,0,15,10,17,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
1.1,772,0,10,5,16,0,1,0,0,1053,377,0,0.5,363,0,0,1
0.933333333,773,0,15,10,5,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.8,774,0,15,10,23,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.933333333,775,0,15,10,16,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.666666667,776,0,15,10,9,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
1.066666667,777,0,15,10,8,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.666666667,778,0,30,20,6,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.666666667,779,0,30,20,5,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.7,780,0,50,30,5,0,1,0,0,1053,377,0,0.6,363,0,0,1
0.7,781,0,50,30,4,0,1,0,0,1053,377,0,0.6,363,0,0,1
0.666666667,782,0,30,20,4,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.666666667,783,0,15,10,4,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.5,784,0,10,5,3,0,1,0,0,1053,377,0,0.5,363,0,0,1
1.1,785,0,10,5,11,0,1,0,0,1053,377,0,0.5,363,0,0,1
0.6,786,0,25,15,4,0,1,0,0,1053,377,0,0.6,363,0,0,1
0.68,787,0,25,15,4,0,1,0,0,1053,377,0,0.6,363,0,0,1
0.625,788,0,40,25,2,0,1,0,0,1053,377,0,0.625,363,0,0,1
0.625,790,0,40,25,3,0,1,0,0,1053,377,0,0.625,363,0,0,1
0.625,791,0,40,25,1,0,1,0,0,1053,377,0,0.625,363,0,0,1
0.5,793,0,10,5,4,0,1,0,0,1053,377,0,0.5,363,0,0,1
0.666666667,794,0,30,20,12,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.625,795,0,40,25,6,0,1,0,0,1053,82,0,0.625,362,0,0,1
0.666666667,796,0,60,40,11,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
6,797,0,10,5,19,0,1,0,0,1053,82,0,0.5,363,0,0,1
2,798,0,40,25,22,0,1,0,0,1053,377,0,0.625,363,0,0,1
0.666666667,799,0,15,10,2,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.666666667,800,0,15,10,3,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.68,801,0,25,15,8,0,1,0,0,1053,377,0,0.6,363,0,0,1
0.5,802,0,10,5,2,0,1,0,0,1053,377,0,0.5,363,0,0,1
0.666666667,803,0,15,10,8,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.666666667,804,0,15,10,8,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.666666667,805,0,15,10,7,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.666666667,806,0,15,10,11,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.666666667,807,0,15,10,9,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.666666667,808,0,15,10,8,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.9,809,0,10,5,12,0,1,0,0,1053,82,0,0.5,362,0,0,1
2.6,810,0,10,5,13,0,1,0,0,1053,377,0,0.5,363,0,0,1
1.2,811,0,25,15,5,0,1,0,0,1053,29,0,0.6,364,0,0,1
0.76,812,0,25,15,6,0,1,0,0,1053,29,0,0.6,364,0,0,1
0.833333333,813,0,30,20,8,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
1.333333333,814,0,30,20,16,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
1,816,0,10,5,3,0,1,0,0,1053,377,0,0.5,362,0,0,1
0.666666667,820,0,15,10,6,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
1.666666667,823,0,15,10,10,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.666666667,824,0,15,10,3,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.5,825,0,10,5,3,0,1,0,0,1053,82,0,0.5,363,0,0,1
0.5,826,0,10,5,4,0,1,0,0,1053,82,0,0.5,363,0,0,1
2,827,0,15,10,28,0,1,0,0,1053,82,0,0.666666667,363,0,0,1
0.666666667,829,0,15,10,2,0,1,0,0,1053,35,0,0.666666667,364,0,0,1
0.8,830,0,15,10,8,0,1,0,0,1053,35,0,0.666666667,364,0,0,1
0.8,831,0,15,10,8,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
1.1,834,0,10,5,4,0,1,0,0,1053,377,0,0.5,363,0,0,1
0.666666667,837,0,30,20,4,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.666666667,838,0,30,20,7,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
1.066666667,839,0,15,10,11,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
0.6,840,0,25,15,9,0,1,0,0,1053,377,0,0.6,363,0,0,1
1.2,841,0,15,10,42,0,1,0,0,1053,52,0,0.666666667,363,0,0,1
2.333333333,842,0,15,10,25,0,1,0,0,1053,52,0,0.666666667,363,0,0,1
0.84,843,0,25,15,37,0,1,0,0,1053,52,0,0.6,363,0,0,1
1.24,844,0,25,15,34,0,1,0,0,1053,52,0,0.6,363,0,0,1
2,845,0,15,10,34,0,1,0,0,1053,52,0,0.666666667,363,0,0,1
1.666666667,846,0,15,10,38,0,1,0,0,1053,52,0,0.666666667,363,0,0,1
1.44,847,0,25,15,39,0,1,0,0,1053,52,0,0.6,363,0,0,1
1.56,848,0,25,15,38,0,1,0,0,1053,52,0,0.6,363,0,0,1
1.4,849,0,50,30,11,0,1,0,0,1053,385,0,0.6,363,0,0,1
1.6,850,0,50,30,11,0,1,0,0,1053,385,0,0.6,363,0,0,1
1.2,851,0,50,30,10,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.8,852,0,15,10,11,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.8,853,0,15,10,9,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.6,854,0,25,15,9,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.6,855,0,25,15,10,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.68,856,0,25,15,11,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.6,857,0,25,15,5,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.666666667,859,0,15,10,6,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.6,860,0,25,15,4,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.6,862,0,25,15,5,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.666666667,864,0,15,10,4,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.625,865,0,40,25,4,0,1,0,0,1053,385,0,0.625,363,0,0,1
0.76,867,0,25,15,13,0,1,0,0,1053,377,0,0.6,363,0,0,1
0.64,868,0,25,15,3,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.64,869,0,25,15,2,0,1,0,0,1053,385,0,0.6,363,0,0,1
0.8,875,0,15,10,3,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.933333333,878,0,15,10,10,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.5,881,0,10,5,8,0,1,0,0,1053,377,0,0.5,363,0,0,1
0.666666667,883,0,120,80,6,0,1,0,0,1053,385,0,0.666666667,363,0,0,1
0.666666667,886,0,30,20,3,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
0.933333333,887,0,15,10,6,0,1,0,0,1053,385,0,0.666666667,364,0,0,1
0.666666667,888,0,15,10,4,0,1,0,0,1053,385,0,0.666666667,364,0,0,1
1.066666667,889,0,15,10,9,0,1,0,0,1053,385,0,0.666666667,364,0,0,1
0.625,891,0,40,25,7,0,1,0,0,1053,385,0,0.625,364,0,0,1
0.72,892,0,25,15,11,0,1,0,0,1053,377,0,0.6,362,0,0,1
0.9,893,0,50,30,13,0,1,0,0,1053,377,0,0.6,362,0,0,1
0.6,894,0,50,30,9,0,1,0,0,1053,377,0,0.6,362,0,0,1
0.875,895,0,40,20,12,0,1,0,0,1053,377,0,0.5,363,0,0,1
0.5,896,0,10,5,2,0,1,0,0,1053,385,0,0.5,364,0,0,1
1.25,897,0,40,25,35,0,1,0,0,1053,82,0,0.625,363,0,0,1
0.5,899,0,10,5,1,0,1,0,0,1053,385,0,0.5,363,0,0,1
0.7,900,0,300,200,9,0,1,0,0,1053,377,0,0.666666667,362,0,0,1
0.733333333,901,0,75,50,7,0,1,0,0,1053,377,0,0.666666667,363,0,0,1
